,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
63,Fri Jun 18 18:00:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,32,6,LauraMc61832350,20,37,None,,JillianHortonMD,
64,Fri Jun 18 18:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,108,64,enterpenuerlist,64,230,None,COVID19,CDCgov,
65,Fri Jun 18 18:01:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,48,18,trinimini05,640,198,None,COVID19,KalainH,Trinidad&Tobago
66,Fri Jun 18 18:01:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh",0.4000000000000001,0.7166666666666667,en,33,7,BilasHeidi,165,302,None,,JillianHortonMD,Toronto ON
67,Fri Jun 18 18:01:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",0.1965909090909091,0.41250000000000003,en,0,0,1_Henriques,93,626,False,,,
68,Fri Jun 18 18:01:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,12,7,iche_me,13303,12983,None,covid19,QuizzicalGirl,"North Carolina, USA"
69,Fri Jun 18 18:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,167,68,ONESUKIJ,84,88,None,DeltaVariant,DrEricDing,"Zermatt, Switzerland"
70,Fri Jun 18 18:01:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/NIVR6FiCva
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19",-0.3,0.6,en,5,5,Alleninvest,2242,4999,None,,CityAM,London
71,Fri Jun 18 18:01:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel to lend Palestine 1 million doses of soon-to-expire #COVID19 vaccines
https://t.co/Q11BdYZ7uu",0.0,0.0,en,5,6,Wendyisenhart,367,2518,False,COVID19,DailySabah,Bellingham
72,Fri Jun 18 18:01:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,-0.1625,0.2375,en,55,30,arnaldo45172700,2045,3216,None,"Cuban
COVID19
vaccines",MediccGail,"La Habana, Cuba"
73,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1223,7,… https://t.co/alad9mxxru",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
74,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 673,30… https://t.co/netNNYNpdG",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
75,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 24,
Dose2 Capaci… https://t.co/bnjWenhOao",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
76,Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/iiQU2sHwQE",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
77,Fri Jun 18 18:02:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As per reports, #Israel Prime Minister (#PM) #NaftaliBennett said that Israel will provide million #Covid19 #vaccine doses to #Palestine. An agreement was signed by the newly elected government for sending the vaccines. https://t.co/kYG0hoE2J6",0.13636363636363635,0.45454545454545453,en,5,1,rabiiik527,468,381,None,"Israel
PM
NaftaliBennett
Covid19
vaccine",themojostory,
78,Fri Jun 18 18:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,0.5,0.9,en,0,0,HealthZA,304613,1373,False,"COVID19
CoronaVirusSA",,South Africa
79,Fri Jun 18 18:02:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,49,19,MrGeepGeep,267,357,None,COVID19,KalainH,Purgatory
80,Fri Jun 18 18:02:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,264,239,carissa_moore,125,207,None,,"TelGlobalHealth
MoetiTshidi",
81,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Precisely. Time to stop compromising health safety. https://t.co/PlZUnpcz9p,0.4,0.8,en,39,6,SandyHi2244,350,612,False,,Billius27,
82,Fri Jun 18 18:02:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,693,223,ReadingCEP,167,758,None,"WeCanDoThis
COVID19",CDCDirector,"Fresno, CA"
83,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,9,11,cfx82073592,401,2200,None,,"itranslate123
AIPAC",Time Lord
84,Fri Jun 18 18:02:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[Watch] How do vaccines work in our bodies, and how do they protect us? #COVID19 #VaccinateToSaveSouthAfrica https://t.co/oDTp5I6RWn https://t.co/lXXE9L38PE",0.0,0.0,en,6,6,herohatta,129,2220,None,"COVID19
VaccinateToSaveSouthAfrica",GovernmentZA,
85,Fri Jun 18 18:02:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/ofDKjzuAOf,0.5,0.9,en,1,1,LeanneWilkinsSA,28,102,None,"COVID19
CoronaVirusSA",HealthZA,
86,Fri Jun 18 18:02:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,179,36,ElXe_GaX7,252,235,None,COVID19,NathanStall,Canada 🇨🇦- Xenaverse - 
87,Fri Jun 18 18:02:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Can I be fired if I don’t get vaccinated?"" 

""Can I ask my employee to get vaccinated?"" 

These were some question… https://t.co/Zk5HOg85IU",0.0,0.0,en,0,0,joannachiu,48404,10696,False,,,"Vancouver, British Columbia"
88,Fri Jun 18 18:02:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Vaccines4Nepal #COVID19 #VaccinEquity Please 🙏
Nepal in desperate need of COVID-19 vaccines, health official warns… https://t.co/uVmGcCRfJu",-0.6,1.0,en,0,0,MajDowney,38,93,False,"Vaccines4Nepal
COVID19
VaccinEquity",,
89,Fri Jun 18 18:02:48 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",0.0,0.0,en,352,97,LoisRobb1,1151,1140,None,COVID19,AmitAryaMD,"Calgary, Alberta Canada"
90,Fri Jun 18 18:02:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",COVID-19 vaccines have been deemed safe for #IBD patients according to a recent study by @IBDCedarsSinai published… https://t.co/e1AyVr15gw,0.25,0.375,en,0,0,myamphealth,371,193,False,IBD,IBDCedarsSinai,"London, England"
91,Fri Jun 18 18:02:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,859,487,ohhDee__,621,723,None,COVID19,Winnie_Byanyima,"Miami, FL"
92,Fri Jun 18 18:02:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,264,240,demikode99,118,420,None,,"TelGlobalHealth
MoetiTshidi",
93,Fri Jun 18 18:02:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",0.13333333333333333,0.45555555555555555,en,219,98,FSzesnat,256,564,None,,globalhlthtwit,Suffolk
94,Fri Jun 18 18:03:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,694,224,Bonnie_bear4,64,406,None,"WeCanDoThis
COVID19",CDCDirector,"Salt Lake City, UT"
95,Fri Jun 18 18:03:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,70,49,Anuradh19217430,559,772,None,,N_RamchanderRao,India
96,Fri Jun 18 18:03:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Healthcare systems nationwide are taking action to be more diverse, inclusive and #equitable - However!

Employee vaccination mandates of the #COVID19 #vaccines are literally #inequitable “healthcare” - clinical trials do not adequately represent #minorities or all #genders",0.18611111111111112,0.3111111111111111,en,0,1,ConservativeMo3,261,708,None,"Healthcare
equitable",balange4,"Indianapolis, IN"
97,Fri Jun 18 18:03:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,12,8,tizzywoman,42704,26651,None,covid19,QuizzicalGirl,Geeks Persist Headquarters 
98,Fri Jun 18 18:03:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Excited to be racing at @roadamerica this weekend. Come on another drive with me to #VaccinEquity &amp; #GoGiveOne to get vaccines to everyone, everywhere. Let's help vaccinate the world against #COVID19 https://t.co/Rg6ZOXLW97 @IndyCar @WHOFoundation @WHO https://t.co/HtrVKKviSQ",0.375,0.75,en,390,21,Alreidy,2949,1339,None,"VaccinEquity
GoGiveOne","RGrosjean
roadamerica","Seattle, WA"
99,Fri Jun 18 18:03:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",-0.14523809523809522,0.5023809523809525,en,27,27,pjotrowicz,6353,2978,None,COVID19,GHS,Jestem nomadą
100,Fri Jun 18 18:03:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,9,12,Dima__Abisaab,128,172,None,,"itranslate123
AIPAC","New York, NY"
